componentSlug,componentName,componentId,variant,variantNote,fieldName,fieldValue
character-controller-component,CharacterControllerComponent,RealityKit.CharacterController,SlopeLimit.usda,1 field change,extents,omitted
character-controller-component,CharacterControllerComponent,RealityKit.CharacterController,SlopeLimit.usda,1 field change,skinWidth,omitted
character-controller-component,CharacterControllerComponent,RealityKit.CharacterController,SlopeLimit.usda,1 field change,slopeLimit,1.5707964
character-controller-component,CharacterControllerComponent,RealityKit.CharacterController,SlopeLimit.usda,1 field change,stepLimit,omitted
character-controller-component,CharacterControllerComponent,RealityKit.CharacterController,StepLimit.usda,1 field change,group,omitted
character-controller-component,CharacterControllerComponent,RealityKit.CharacterController,StepLimit.usda,1 field change,extents,omitted
character-controller-component,CharacterControllerComponent,RealityKit.CharacterController,StepLimit.usda,1 field change,skinWidth,omitted
character-controller-component,CharacterControllerComponent,RealityKit.CharacterController,StepLimit.usda,1 field change,slopeLimit,omitted
character-controller-component,CharacterControllerComponent,RealityKit.CharacterController,StepLimit.usda,1 field change,stepLimit,0.4
character-controller-component,CharacterControllerComponent,RealityKit.CharacterController,UpVector.usda,Baseline or equivalent state,group,omitted
character-controller-component,CharacterControllerComponent,RealityKit.CharacterController,UpVector.usda,Baseline or equivalent state,extents,omitted
character-controller-component,CharacterControllerComponent,RealityKit.CharacterController,UpVector.usda,Baseline or equivalent state,skinWidth,omitted
character-controller-component,CharacterControllerComponent,RealityKit.CharacterController,UpVector.usda,Baseline or equivalent state,slopeLimit,omitted
character-controller-component,CharacterControllerComponent,RealityKit.CharacterController,UpVector.usda,Baseline or equivalent state,stepLimit,omitted
character-controller-component,CharacterControllerComponent,RealityKit.CharacterController,UpVectorOnly_Z.usda,Baseline or equivalent state,group,omitted
character-controller-component,CharacterControllerComponent,RealityKit.CharacterController,UpVectorOnly_Z.usda,Baseline or equivalent state,extents,omitted
character-controller-component,CharacterControllerComponent,RealityKit.CharacterController,UpVectorOnly_Z.usda,Baseline or equivalent state,skinWidth,omitted
character-controller-component,CharacterControllerComponent,RealityKit.CharacterController,UpVectorOnly_Z.usda,Baseline or equivalent state,slopeLimit,omitted
character-controller-component,CharacterControllerComponent,RealityKit.CharacterController,UpVectorOnly_Z.usda,Baseline or equivalent state,stepLimit,omitted
character-controller-component,CharacterControllerComponent,RealityKit.CharacterController,UpVectorOnly.usda,Baseline or equivalent state,group,omitted
character-controller-component,CharacterControllerComponent,RealityKit.CharacterController,UpVectorOnly.usda,Baseline or equivalent state,extents,omitted
character-controller-component,CharacterControllerComponent,RealityKit.CharacterController,UpVectorOnly.usda,Baseline or equivalent state,skinWidth,omitted
character-controller-component,CharacterControllerComponent,RealityKit.CharacterController,UpVectorOnly.usda,Baseline or equivalent state,slopeLimit,omitted
character-controller-component,CharacterControllerComponent,RealityKit.CharacterController,UpVectorOnly.usda,Baseline or equivalent state,stepLimit,omitted
