componentSlug,componentName,componentId,variant,variantNote,fieldName,fieldValue
docking-region-component,DockingRegionComponent,RealityKit.CustomDockingRegion,Width.usda,Baseline or equivalent state,max,"(2.4, 1, 0)"
docking-region-component,DockingRegionComponent,RealityKit.CustomDockingRegion,Width.usda,Baseline or equivalent state,min,"(-2.4, -1, -0)"
