componentSlug,componentName,componentId,variant,variantNote,fieldName,fieldValue
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,BASE.usda,Baseline or equivalent state,m_mass,1
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,BASE.usda,Baseline or equivalent state,angularDamping,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,BASE.usda,Baseline or equivalent state,isCCDEnabled,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,BASE.usda,Baseline or equivalent state,linearDamping,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,BASE.usda,Baseline or equivalent state,lockRotationX,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,BASE.usda,Baseline or equivalent state,lockRotationY,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,BASE.usda,Baseline or equivalent state,lockRotationZ,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,BASE.usda,Baseline or equivalent state,lockTranslationX,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,BASE.usda,Baseline or equivalent state,lockTranslationY,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,BASE.usda,Baseline or equivalent state,lockTranslationZ,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,BASE.usda,Baseline or equivalent state,motionType,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,BASE.usda,Baseline or equivalent state,m_inertia,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,BASE.usda,Baseline or equivalent state,orientation,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,BASE.usda,Baseline or equivalent state,position,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,BASE.usda,Baseline or equivalent state,dynamicFriction,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,BASE.usda,Baseline or equivalent state,restitution,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,BASE.usda,Baseline or equivalent state,staticFriction,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Detect Continuous Collision.usda,1 field change,gravityEnabled,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Detect Continuous Collision.usda,1 field change,m_mass,1
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Detect Continuous Collision.usda,1 field change,angularDamping,omitted
physics-body-component,PhysicsBodyComponent,RealityKit.RigidBody,Detect Continuous Collision.usda,1 field change,isCCDEnabled,1
