componentSlug,componentName,componentId,fixturePath,fixtureName,uiSection,uiSubsection,uiLabel,structScope,fieldName,usdType,authoredValue,componentPath
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,dampingFactor,float,2,VFXEmitter.currentState.spawnedEmitter.dampingFactor
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,endColorA,float4,"(0.0013006331, 0.032195132, 1, 1)",VFXEmitter.currentState.spawnedEmitter.endColorA
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,endColorB,float4,"(1, 1, 1, 1)",VFXEmitter.currentState.spawnedEmitter.endColorB
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,frameRate,float,7,VFXEmitter.currentState.spawnedEmitter.frameRate
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,frameRateVariation,float,2,VFXEmitter.currentState.spawnedEmitter.frameRateVariation
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,initialFrame,int64,1,VFXEmitter.currentState.spawnedEmitter.initialFrame
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,initialFrameVariation,int64,2,VFXEmitter.currentState.spawnedEmitter.initialFrameVariation
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,isAnimated,bool,1,VFXEmitter.currentState.spawnedEmitter.isAnimated
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,isLightingEnabled,bool,1,VFXEmitter.currentState.spawnedEmitter.isLightingEnabled
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,noiseAnimationSpeed,float,3,VFXEmitter.currentState.spawnedEmitter.noiseAnimationSpeed
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,noiseScale,float,2,VFXEmitter.currentState.spawnedEmitter.noiseScale
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,noiseStrength,float,1,VFXEmitter.currentState.spawnedEmitter.noiseStrength
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,opacityOverLife,token,"""EaseFadeIn""",VFXEmitter.currentState.spawnedEmitter.opacityOverLife
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,particleAngle,float,0.7853982,VFXEmitter.currentState.spawnedEmitter.particleAngle
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,particleAngleVariation,float,0.2268928,VFXEmitter.currentState.spawnedEmitter.particleAngleVariation
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,particleAngularVelocity,float,5,VFXEmitter.currentState.spawnedEmitter.particleAngularVelocity
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,particleAngularVelocityVariation,float,1,VFXEmitter.currentState.spawnedEmitter.particleAngularVelocityVariation
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,particleImage,asset,@../../Sonic_explosion_(atlas).png@,VFXEmitter.currentState.spawnedEmitter.particleImage
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,particleLifeSpan,double,2,VFXEmitter.currentState.spawnedEmitter.particleLifeSpan
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,particleLifeSpanVariation,double,0.5,VFXEmitter.currentState.spawnedEmitter.particleLifeSpanVariation
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,particleMass,float,7,VFXEmitter.currentState.spawnedEmitter.particleMass
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,particleMassVariation,float,1,VFXEmitter.currentState.spawnedEmitter.particleMassVariation
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,particleSize,float,0.03,VFXEmitter.currentState.spawnedEmitter.particleSize
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,particleSizeVariation,float,0.01,VFXEmitter.currentState.spawnedEmitter.particleSizeVariation
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,radialGravityCenter,float3,"(0, 0, 1)",VFXEmitter.currentState.spawnedEmitter.radialGravityCenter
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,radialGravityStrength,float,4,VFXEmitter.currentState.spawnedEmitter.radialGravityStrength
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,rowCount,int64,6,VFXEmitter.currentState.spawnedEmitter.rowCount
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,sizeMultiplierAtEndOfLifespan,float,0.7,VFXEmitter.currentState.spawnedEmitter.sizeMultiplierAtEndOfLifespan
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,sizeMultiplierAtEndOfLifespanPower,float,2,VFXEmitter.currentState.spawnedEmitter.sizeMultiplierAtEndOfLifespanPower
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,sortOrder,token,"""IncreasingID""",VFXEmitter.currentState.spawnedEmitter.sortOrder
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,spreadingAngle,float,0.05235988,VFXEmitter.currentState.spawnedEmitter.spreadingAngle
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,startColorA,float4,"(0.10755565, 0.29358652, 0, 1)",VFXEmitter.currentState.spawnedEmitter.startColorA
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,stretchFactor,float,6,VFXEmitter.currentState.spawnedEmitter.stretchFactor
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,useEndColor,bool,1,VFXEmitter.currentState.spawnedEmitter.useEndColor
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,useEndColorRange,bool,1,VFXEmitter.currentState.spawnedEmitter.useEndColorRange
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,useStartColorRange,bool,0,VFXEmitter.currentState.spawnedEmitter.useStartColorRange
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,vortexDirection,float3,"(1, 0, 1)",VFXEmitter.currentState.spawnedEmitter.vortexDirection
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter All.usda,Secondary Emitter All,Particles,,Secondary Emitter All,spawnedEmitter,vortexStrength,float,7,VFXEmitter.currentState.spawnedEmitter.vortexStrength
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Particles/Secondary Emitter Enabled.usda,Secondary Emitter Enabled,Particles,,Secondary Emitter Enabled,currentState,isSpawningEnabled,bool,1,VFXEmitter.currentState.isSpawningEnabled
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Shape/Birth Direction/local.usda,local,Shape,Birth Direction,local,currentState,birthDirection,token,"""Local""",VFXEmitter.currentState.birthDirection
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Shape/Birth Direction/World.usda,World,Shape,Birth Direction,World,currentState,birthDirection,token,"""Constant""",VFXEmitter.currentState.birthDirection
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Shape/Birth Location/Vertices.usda,Vertices,Shape,Birth Location,Vertices,currentState,birthLocation,token,"""Vertices""",VFXEmitter.currentState.birthLocation
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Shape/Birth Location/Volume.usda,Volume,Shape,Birth Location,Volume,currentState,birthLocation,token,"""Volume""",VFXEmitter.currentState.birthLocation
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Shape/Emmiter Shape/Box.usda,Box,Shape,Emmiter Shape,Box,currentState,emitterShape,token,"""Box""",VFXEmitter.currentState.emitterShape
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Shape/Emmiter Shape/Cone Radial Amount.usda,Cone Radial Amount,Shape,Emmiter Shape,Cone Radial Amount,currentState,emitterShape,token,"""Cone""",VFXEmitter.currentState.emitterShape
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Shape/Emmiter Shape/Cone Radial Amount.usda,Cone Radial Amount,Shape,Emmiter Shape,Cone Radial Amount,currentState,radialAmount,float,3.1415927,VFXEmitter.currentState.radialAmount
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Shape/Emmiter Shape/Cone.usda,Cone,Shape,Emmiter Shape,Cone,currentState,emitterShape,token,"""Cone""",VFXEmitter.currentState.emitterShape
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Shape/Emmiter Shape/Cylinder Radial Amount.usda,Cylinder Radial Amount,Shape,Emmiter Shape,Cylinder Radial Amount,currentState,emitterShape,token,"""Cylinder""",VFXEmitter.currentState.emitterShape
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Shape/Emmiter Shape/Cylinder.usda,Cylinder,Shape,Emmiter Shape,Cylinder,currentState,emitterShape,token,"""Cylinder""",VFXEmitter.currentState.emitterShape
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Shape/Emmiter Shape/Cylinder.usda,Cylinder,Shape,Emmiter Shape,Cylinder,currentState,radialAmount,float,4.712389,VFXEmitter.currentState.radialAmount
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Shape/Emmiter Shape/Point.usda,Point,Shape,Emmiter Shape,Point,currentState,emitterShape,token,"""Point""",VFXEmitter.currentState.emitterShape
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Shape/Emmiter Shape/Sphere Radial Amount.usda,Sphere Radial Amount,Shape,Emmiter Shape,Sphere Radial Amount,currentState,emitterShape,token,"""Sphere""",VFXEmitter.currentState.emitterShape
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Shape/Emmiter Shape/Sphere Radial Amount.usda,Sphere Radial Amount,Shape,Emmiter Shape,Sphere Radial Amount,currentState,radialAmount,float,1.5707964,VFXEmitter.currentState.radialAmount
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Shape/Emmiter Shape/Sphere.usda,Sphere,Shape,Emmiter Shape,Sphere,currentState,emitterShape,token,"""Sphere""",VFXEmitter.currentState.emitterShape
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Shape/Emmiter Shape/Torus Inner Radius.usda,Torus Inner Radius,Shape,Emmiter Shape,Torus Inner Radius,currentState,emitterShape,token,"""Torus""",VFXEmitter.currentState.emitterShape
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Shape/Emmiter Shape/Torus Inner Radius.usda,Torus Inner Radius,Shape,Emmiter Shape,Torus Inner Radius,currentState,torusInnerRadius,float,0.5,VFXEmitter.currentState.torusInnerRadius
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Shape/Emmiter Shape/Torus Radial Amount.usda,Torus Radial Amount,Shape,Emmiter Shape,Torus Radial Amount,currentState,emitterShape,token,"""Torus""",VFXEmitter.currentState.emitterShape
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Shape/Emmiter Shape/Torus Radial Amount.usda,Torus Radial Amount,Shape,Emmiter Shape,Torus Radial Amount,currentState,radialAmount,float,0.7853982,VFXEmitter.currentState.radialAmount
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Shape/Emmiter Shape/Torus.usda,Torus,Shape,Emmiter Shape,Torus,currentState,emitterShape,token,"""Torus""",VFXEmitter.currentState.emitterShape
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Shape/Fields In Local Space ON.usda,Fields In Local Space ON,Shape,,Fields In Local Space ON,currentState,isLocalFields,bool,1,VFXEmitter.currentState.isLocalFields
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Shape/Particles In Local Space ON.usda,Particles In Local Space ON,Shape,,Particles In Local Space ON,currentState,isLocal,bool,1,VFXEmitter.currentState.isLocal
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Shape/Shape Size.usda,Shape Size,Shape,,Shape Size,currentState,shapeSize,float3,"(0.5, 0.25, 0.3)",VFXEmitter.currentState.shapeSize
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Spawning/Inherit Color ON.usda,Inherit Color ON,Spawning,,Inherit Color ON,currentState,spawnInheritParentColor,bool,1,VFXEmitter.currentState.spawnInheritParentColor
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Spawning/Occasion On Birth.usda,Occasion On Birth,Spawning,,Occasion On Birth,currentState,spawnOccasion,token,"""OnBirth""",VFXEmitter.currentState.spawnOccasion
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Spawning/Occasion On Update.usda,Occasion On Update,Spawning,,Occasion On Update,currentState,spawnOccasion,token,"""OnUpdate""",VFXEmitter.currentState.spawnOccasion
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Spawning/Spawn Spread Factor 1.usda,Spawn Spread Factor 1,Spawning,,Spawn Spread Factor 1,currentState,spawnSpreadFactor,float,0.017453292,VFXEmitter.currentState.spawnSpreadFactor
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Spawning/Spawn Spread Factor Variation.usda,Spawn Spread Factor Variation,Spawning,,Spawn Spread Factor Variation,currentState,spawnSpreadFactorVariation,float,0.04363323,VFXEmitter.currentState.spawnSpreadFactorVariation
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Spawning/velocity Factor.usda,velocity Factor,Spawning,,velocity Factor,currentState,spawnVelocityFactor,float,2,VFXEmitter.currentState.spawnVelocityFactor
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Timing/Emission Duration.usda,Emission Duration,Timing,,Emission Duration,currentState,emissionDuration,double,2,VFXEmitter.currentState.emissionDuration
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Timing/Emission Duration.usda,Emission Duration,Timing,,Emission Duration,currentState,emissionDurationVariation,double,0.5,VFXEmitter.currentState.emissionDurationVariation
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Timing/Idle Duration.usda,Idle Duration,Timing,,Idle Duration,currentState,idleDuration,double,0.5,VFXEmitter.currentState.idleDuration
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Timing/Idle Duration.usda,Idle Duration,Timing,,Idle Duration,currentState,idleDurationVariation,double,1,VFXEmitter.currentState.idleDurationVariation
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Timing/Loop Off.usda,Loop Off,Timing,,Loop Off,currentState,loops,bool,0,VFXEmitter.currentState.loops
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Timing/Speed.usda,Speed,Timing,,Speed,currentState,particleSpeed,float,1,VFXEmitter.currentState.particleSpeed
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Timing/Speed.usda,Speed,Timing,,Speed,currentState,particleSpeedVariation,float,0.5,VFXEmitter.currentState.particleSpeedVariation
particle-emitter-component,ParticleEmitterComponent,RealityKit.VFXEmitter,Timing/Warmup Duration.usda,Warmup Duration,Timing,,Warmup Duration,currentState,warmupDuration,double,1,VFXEmitter.currentState.warmupDuration
